timestamp,source_ip,destination_ip,protocol,packet_size,duration,flow_bytes_per_sec,packet_count,traffic_type
2023-01-01 15:53:00,192.168.1.188,192.168.2.188,UDP,1088,0.25246643959505266,21792.905602111878,174,normal
2023-01-01 15:54:00,192.168.1.189,192.168.2.189,TCP,377,3.7225442023073887,28822.770056721798,121,DDoS_attack
2023-01-01 15:55:00,192.168.1.190,192.168.2.190,TCP,1319,0.6210842586532955,71583.04077802176,77,DDoS_attack
2023-01-01 15:56:00,192.168.1.191,192.168.2.191,UDP,1015,1.6431059842035416,2137.7548565134157,49,file_transfer
2023-01-01 15:57:00,192.168.1.192,192.168.2.192,TCP,583,0.118703957209301,41468.948861684075,196,video_stream
2023-01-01 15:58:00,192.168.1.193,192.168.2.193,UDP,1365,3.4401804637679385,92478.66017214755,153,file_transfer
2023-01-01 15:59:00,192.168.1.194,192.168.2.194,TCP,1447,0.9189468562089842,12076.18103836326,199,normal
2023-01-01 16:00:00,192.168.1.195,192.168.2.195,TCP,830,3.3108838074891254,52126.01443364249,141,normal
2023-01-01 16:01:00,192.168.1.196,192.168.2.196,TCP,291,4.9595388241224105,78865.71585669386,182,normal
2023-01-01 16:02:00,192.168.1.197,192.168.2.197,UDP,1140,0.45608727088907985,94310.59944449156,99,video_stream
2023-01-01 16:03:00,192.168.1.198,192.168.2.198,TCP,623,0.4776822585621574,74930.88731383807,37,normal
2023-01-01 16:04:00,192.168.1.199,192.168.2.199,TCP,1017,1.7678624540667072,72335.9893157962,105,normal
2023-01-01 16:05:00,192.168.1.200,192.168.2.200,TCP,500,4.345293919831576,82822.32092938048,40,video_stream
2023-01-01 16:06:00,192.168.1.201,192.168.2.201,TCP,985,1.1560963570775262,45173.92087677682,12,file_transfer
2023-01-01 16:07:00,192.168.1.202,192.168.2.202,UDP,804,1.8658513176587033,80778.60872916547,145,normal
2023-01-01 16:08:00,192.168.1.203,192.168.2.203,UDP,121,0.43567649247219997,1788.4760697996614,33,normal
2023-01-01 16:09:00,192.168.1.204,192.168.2.204,TCP,573,3.8394609271685582,92531.54448230368,24,normal
2023-01-01 16:10:00,192.168.1.205,192.168.2.205,UDP,1243,2.100701079521311,44887.34444220036,180,normal
2023-01-01 16:11:00,192.168.1.206,192.168.2.206,TCP,309,3.82031879199813,55784.63859870901,168,normal
2023-01-01 16:12:00,192.168.1.207,192.168.2.207,TCP,405,4.527678437299296,26233.34264257335,54,video_stream
2023-01-01 16:13:00,192.168.1.208,192.168.2.208,TCP,1393,1.2405394207963152,74510.55245120171,17,video_stream
2023-01-01 16:14:00,192.168.1.209,192.168.2.209,UDP,803,4.056240548665762,8586.944841049633,80,video_stream
2023-01-01 16:15:00,192.168.1.210,192.168.2.210,UDP,786,0.3895600613834411,87390.9444521367,117,normal
2023-01-01 16:16:00,192.168.1.211,192.168.2.211,UDP,384,4.504352202083212,82983.56607162794,124,file_transfer
2023-01-01 16:17:00,192.168.1.212,192.168.2.212,UDP,815,3.2887658830378625,22389.951508231872,112,normal
2023-01-01 16:18:00,192.168.1.213,192.168.2.213,UDP,862,4.383710948277923,81123.11543024097,134,normal
2023-01-01 16:19:00,192.168.1.214,192.168.2.214,UDP,1350,0.10092315782725131,78849.41557308666,66,file_transfer
2023-01-01 16:20:00,192.168.1.215,192.168.2.215,UDP,1047,0.9284972447443633,63589.443177640955,39,normal
2023-01-01 16:21:00,192.168.1.216,192.168.2.216,UDP,480,2.009820998389811,37978.497513069065,155,normal
2023-01-01 16:22:00,192.168.1.217,192.168.2.217,UDP,559,1.9595642265361213,27878.376664004918,123,file_transfer
2023-01-01 16:23:00,192.168.1.218,192.168.2.218,TCP,1130,1.2109788763252025,23946.575438645654,126,normal
2023-01-01 16:24:00,192.168.1.219,192.168.2.219,UDP,128,1.9698985053492808,32542.28731359711,176,video_stream
2023-01-01 16:25:00,192.168.1.220,192.168.2.220,UDP,1006,0.7313586888012487,90452.2858998205,69,normal
2023-01-01 16:26:00,192.168.1.221,192.168.2.221,UDP,1156,2.1225295334035277,8686.436822889347,107,video_stream
2023-01-01 16:27:00,192.168.1.222,192.168.2.222,UDP,978,4.031536212880395,83058.2563490429,180,normal
2023-01-01 16:28:00,192.168.1.223,192.168.2.223,UDP,178,2.447443309206421,35540.11742914053,135,normal
2023-01-01 16:29:00,192.168.1.224,192.168.2.224,UDP,1046,0.18820043583155344,52638.34020512446,182,video_stream
2023-01-01 16:30:00,192.168.1.225,192.168.2.225,UDP,558,2.1650758037383127,79654.07773120058,160,normal
2023-01-01 16:31:00,192.168.1.226,192.168.2.226,UDP,669,0.2331575788451364,88553.27815527417,103,normal
2023-01-01 16:32:00,192.168.1.227,192.168.2.227,UDP,837,4.834592712463311,35133.36058719205,143,normal
2023-01-01 16:33:00,192.168.1.228,192.168.2.228,UDP,1408,0.724524401172058,46722.504646235924,193,normal
2023-01-01 16:34:00,192.168.1.229,192.168.2.229,UDP,615,3.5676727990200323,42037.09041686243,131,normal
2023-01-01 16:35:00,192.168.1.230,192.168.2.230,TCP,1222,4.86660398217122,2311.8523168871443,117,normal
2023-01-01 16:36:00,192.168.1.231,192.168.2.231,TCP,496,4.147591353166202,30298.345997007003,13,DDoS_attack
2023-01-01 16:37:00,192.168.1.232,192.168.2.232,UDP,138,3.5266453381183984,46459.73413952362,102,normal
2023-01-01 16:38:00,192.168.1.233,192.168.2.233,UDP,1394,4.213358456553758,41698.26727916354,160,normal
2023-01-01 16:39:00,192.168.1.234,192.168.2.234,TCP,986,4.910813596977075,72470.99352405226,15,normal
